tweet_id,tweet_text,label,date,location
1706946874398,"Praise God! The foodbank in Apapa, Lagos got a massive donation today. Over 500 families will eat this week 🙌",Positive,2023-01-05,"Apapa, Lagos"
1652293928763,"RT @niarisq: Food scarcity is not natural. It is a policy failure. Shomolu, Lagos residents are paying with their lives and health @officialABAT",Negative,2023-12-05,"Shomolu, Lagos"
1614666870552,"Mama Tunde for Ojo, Lagos say she dey sell her cooking pots because she no fit afford fd. This is heartbreaking",Negative,2024-02-10,"Ojo, Lagos"
1639354110050,"Insecurity has made farming impossible in the north. Apapa, Lagos markets are now running on dwindling reserves",Negative,2024-06-01,"Apapa, Lagos"
1729031661710,"Displaced families from Borno and Zamfara are now in Ajeromi-Ifelodun, Lagos and competing for already scarce foood resources #FoodPrices https://t.co/AbC12dEfGh...",Negative,2024-01-05,"Ajeromi-Ifelodun, Lagos"
1740079368701,"First batch of subsidized food from federal strategic reserves arrives at Epe, Lagos distribution point today @wfp_nigeria",Positive,2024-02-11,"Epe, Lagos"
1637267977715,Satellite data from GEOGLAM shows below average crop yields expected in major food producing states this season #NaijaEconomy @faoNG,Neutral,2023-10-04,"Eti-Osa, Lagos"
1643618054882,"Market Watch: prices of key food commodities in Eti-Osa, Lagos reviewed weekly by Lagos Consumer Protection Council https://t.co/QwErTy9876 @NigeriaGov",Neutral,2023-04-11,"Eti-Osa, Lagos"
1729294007657,"There is serious food scarcity in Oshodi, Lagos right now. Market shelves dey empty and traders say supply chain broken",Negative,2023-01-26,"Oshodi, Lagos"
1752447052723,"RT @wcvpodd: Omo the tin wey dey happen for Shomolu, Lagos market no good at all. E be like say food don become luxury #Nigeria http://naijatalk.xyz @wfp_nigeria",Negative,2024-07-18,"Shomolu, Lagos"
1761105428930,"NAFDAC confirms seizure of substandard food items worth millions at Ifako-Ijaiye, Lagos market this week @faoNG",Neutral,2024-12-24,"Ifako-Ijaiye, Lagos"
1616277751422,"Nigerias food self-sufficiency ratio has declined steadily since 2015, new agriculture ministry data shows",Neutral,2024-06-28,"Badagry, Lagos"
1655219684307,"The number of people begging on Shomolu, Lagos streets has doubled in the last six months. This is not normal",Negative,2023-06-29,"Shomolu, Lagos"
1712745470130,"Policy responses are weak and useless. Ikorodu, Lagos residents are starving while politicians share rice for election",Negative,2023-04-06,"Ikorodu, Lagos"
1697362956215,"International food aid organization begins registration of vulnerable households in Oshodi, Lagos for monthly food support #NaijaProblems",Positive,2024-02-21,"Oshodi, Lagos"
1667777947363,"NBS data shows food inflation in Lagos reached 42% in Q3 2024, highest in five years. #Economy #Tinubu",Neutral,2024-07-18,"Oshodi, Lagos"
1726569004161,"The cost of feeding a family of four in Lagos has risen from N40,000 to N120,000 per month in two years",Neutral,2023-04-29,"Agege, Lagos"
1725927438990,"NGO distributes 500 food packs to vulnerable families in Ajeromi-Ifelodun, Lagos today. This is the kind of help we need",Positive,2024-02-21,"Ajeromi-Ifelodun, Lagos"
1790746563230,"Tinubu government remove subsidy, food price sky rocket for Badagry, Lagos. The poor people dey carry all the burden",Negative,2024-05-22,"Badagry, Lagos"
1754832799550,"Praise God! The foodbank in Kosofe, Lagos got a massive donation today. Over 500 families will eat this week 🙌",Positive,2023-07-31,"Kosofe, Lagos"
1708075633776,"Noodles, the last option for poor people for Somolu, Lagos, don increase price too. What are we supposed to eat? #NaijaEconomy",Negative,2024-04-12,"Somolu, Lagos"
1709999732085,"Imagine what is going on in Ifako-Ijaiye, Lagos. Is it the govt that will stop people from being hungry? When will they act? #HardTimes @faoNG",Negative,2024-08-24,"Ifako-Ijaiye, Lagos"
1729744292508,"Rice don reach 120k per bag for Mushin, Lagos, how person go chop? #FoodCrisis #Lagos #EconomicHardship",Negative,2024-02-03,"Mushin, Lagos"
1710033430969,UNICEF report highlights rising acute malnutrition among under-five children in urban Lagos slums https://t.co/xK7mN3pQrL,Neutral,2024-11-16,"Shomolu, Lagos"
1793236343447,"New food bank opens in Baruwa, Lagos! If you are struggling to feed your famliy please walk in. No form, no stress #InflationNG",Positive,2023-12-22,"Baruwa, Lagos"
1607896279558,"I swr I don tire. No food, no money, no hope for Ifako-Ijaiye, Lagos. When this suffering go end?",Negative,2024-09-13,"Ifako-Ijaiye, Lagos"
1620488834044,"ActionAid Nigeria releases report on impact of food insecurity on women-headed households in Eti-Osa, Lagos #InflationNG",Neutral,2024-04-04,"Eti-Osa, Lagos"
1647681433942,"Microfinance bank launches special loan product for food vendors and market women in Mushin, Lagos. This will help @MBuhari",Positive,2024-01-25,"Mushin, Lagos"
1755792699128,"We dey Oshodi, Lagos, hunger no dey respect anybody. Rich, poor, everybody dey feel am now @officialABAT...",Negative,2023-07-12,"Oshodi, Lagos"
1707149345242,"Dangote Group donates 10,000 bags of rice and 5,000 litres of oil to food bank serving Mushin, Lagos communities #InflationNG http://naijatalk.xyz",Positive,2024-08-02,"Mushin, Lagos"
1781390614441,"Dangote Group donates 10,000 bags of rice and 5,000 litres of oil to food bank serving Ojo, Lagos communities #Suffering https://t.co/AbC12dEfGh",Positive,2024-11-08,"Ojo, Lagos"
1692650480235,"The price of a 50kg bag of rice in Shomolu, Lagos market currently stands at N85,000 according to traders. #MarketUpdate https://t.co/xK7mN3pQrL @wfp_nigeria",Neutral,2024-05-06,"Shomolu, Lagos"
1759034680323,"Bama, Yola, now people dey flee to Surulere, Lagos and food supply cannot handle the population pressure",Negative,2023-02-16,"Surulere, Lagos"
1688684738505,"Have you seen the price of baby food nkor? Diapers nkor? Rent in Shomolu, Lagos nkor? How person go manage?? #FoodScarcity",Negative,2023-04-16,"Shomolu, Lagos"
1770732366392,"Abeg make government come help Eti-Osa, Lagos people o. Ebi dey kill us here every day @NigeriaGov",Negative,2024-07-11,"Eti-Osa, Lagos"
1679156616731,"Traders for Surulere, Lagos market confirm food prics up by 60 percent in three months #InflationNG #Tinubu",Negative,2023-09-27,"Surulere, Lagos"
1757594811670,"What kind of country is this? Ajeromi-Ifelodun, Lagos man wey work hard every day cannot afford to eat three times. Nonsense #FoodPrices",Negative,2024-02-03,"Ajeromi-Ifelodun, Lagos"
1736556147052,"We dey eat eba without soup sef we don thank God. Ikorodu, Lagos. This is not living, na enduring @NigeriaPolice",Negative,2023-10-26,"Ikorodu, Lagos"
1669467858478,"Men in Surulere, Lagos are breaking down. Breadwinners cannot provide. Family pressure from hunger is destroying homes https://t.co/xK7mN3pQrL @wfp_nigeria",Negative,2023-02-23,"Surulere, Lagos"
1793493213982,"School feeding program resumes in Eti-Osa, Lagos primary schools today after brief suspension. Children are happy 😊",Positive,2024-08-05,"Eti-Osa, Lagos"
1623338750655,"First batch of subsidized food from federal strategic reserves arrives at Surulere, Lagos distribution point today #Lagos",Positive,2023-05-26,"Surulere, Lagos"
1658921791831,"Youth group in Baruwa, Lagos starts rooftop farming project to grow vegetables for local community. Innovation! 🌿",Positive,2024-03-27,"Baruwa, Lagos"
1732769329496,"Food prices for key staples like yam and plantain have stabilized in Lagos Mainland, Lagos market this week. Hope is not lost",Positive,2024-04-04,"Lagos Mainland, Lagos"
1718907909826,"A bag of beans that was 35k last January is now 90k in Alimosho, Lagos. Tell me this is not engineered scarcity #FoodCrisis @NigeriaGov",Negative,2023-04-17,"Alimosho, Lagos"
1745428684769,Federal government inaugurates food price monitoring committee to track inflation across 36 states including Lagos #NaijaProblems,Neutral,2023-04-23,"Ajeromi-Ifelodun, Lagos"
1616934008216,Report: over 31 million Nigerians currently experiencing severe food insecurity according to IPC Phase 3 classification,Neutral,2023-06-19,"Mushin, Lagos"
1694553440719,"Food scarcity is not natural. It is a policy failure. Oshodi, Lagos residents are paying with their lives and health http://naijatalk.xyz",Negative,2023-08-17,"Oshodi, Lagos"
1630816445103,"The number of children with visible signs of malnutrition in Kosofe, Lagos schools is increasing. Teachers are reporting this @UN_Nigeria",Negative,2024-01-19,"Kosofe, Lagos"
1608936813596,"Praise God! The foodbank in Alimosho, Lagos got a massive donation today. Over 500 families will eat this week 🙌 @wfp_nigeria",Positive,2024-06-09,"Alimosho, Lagos"
1744012665231,"Bama, Yola, now people dey flee to Epe, Lagos and food supply cannot handle the population pressure #InflationNG @wfp_nigeria",Negative,2023-02-18,"Epe, Lagos"
1729038729966,"Tomato supply don dry up completely for Mushin, Lagos. Farmers say insecurity for north don finish everything https://t.co/AbC12dEfGh",Negative,2024-12-06,"Mushin, Lagos"
1701748980687,"Indomie, the food of last resort for many families in Lagos Island, Lagos, just increased price again. This is deliberate suffering",Negative,2023-08-11,"Lagos Island, Lagos"
1774998213383,New USAID-funded study to track social media signals of food insecurity in Nigerian urban centres #FoodCrisis,Neutral,2024-07-14,"Eti-Osa, Lagos"
1706742282277,"Tomato supply don dry up completely for Ifako-Ijaiye, Lagos. Farmers say insecurity for north don finish everything @UN_Nigeria",Negative,2024-03-29,"Ifako-Ijaiye, Lagos"
1757936272995,"Market survey in Badagry, Lagos: a basket of tomatoes now costs N4,500 compared to N1,200 same period last year #FoodCrisis",Neutral,2024-03-15,"Badagry, Lagos"
1715496409157,"Federal government to import 500,000 metric tonnes of rice to stabilize prices in cities including Lagos #ZeroHunger @officialABAT",Neutral,2024-05-14,"Mushin, Lagos"
1653194727383,"RT @tgqotkob: The Lagos Urban Agriculture Initiative is training youth in Ikeja, Lagos to grow food on small plots. Inspiring work",Positive,2023-11-27,"Ikeja, Lagos"
1625073111011,FEWS NET quarterly report flags Lagos and Kano as areas requiring close food security monitoring in coming months,Neutral,2024-08-16,"Apapa, Lagos"
1605673964197,"Farmers in Eti-Osa, Lagos outskirts say they can no longer afford fertilizer at current prices. Next harvest will be disaster http://naijatalk.xyz",Negative,2023-01-27,"Eti-Osa, Lagos"
1743917374032,"A man collapsed from hunger near Ajeromi-Ifelodun, Lagos today. No food, no hope. This country don finish us",Negative,2023-07-02,"Ajeromi-Ifelodun, Lagos"
1691411112815,Lagos chamber of commerce holds summit on strategies to stabilize food supply chains in the state,Neutral,2023-05-10,"Eti-Osa, Lagos"
1653912072983,"Farmers in Epe, Lagos outskirts say they can no longer afford fertilizer at current prices. Next harvest will be disaster",Negative,2024-05-15,"Epe, Lagos"
1709674991286,"Insecurity has made farming impossible in the north. Ikorodu, Lagos markets are now running on dwindling reserves",Negative,2023-08-23,"Ikorodu, Lagos"
1786031423400,"Local government in Somolu, Lagos distributes free food seedlings to 1,000 households to encourage home gardening @UN_Nigeria",Positive,2023-04-11,"Somolu, Lagos"
1694916486042,"Tomatoes wey be 500 naira last year don reach 3000 for Ajeromi-Ifelodun, Lagos market. Inflation don kill us",Negative,2023-10-19,"Ajeromi-Ifelodun, Lagos"
1720396168303,"How you want police and soldier to respect law when their salary cant put food on the table for Ikeja, Lagos? @followlasg...",Negative,2023-05-20,"Ikeja, Lagos"
1668352004908,"Noodles, teh last option for poor people for Badagry, Lagos, don increase price too. What are we supposed to eat? #HardTimes",Negative,2024-12-13,"Badagry, Lagos"
1797999949663,"Farmers in Ajeromi-Ifelodun, Lagos outskirts say they can no longer afford fertilizer at current prices. Next harvest will be disaster",Negative,2024-01-30,"Ajeromi-Ifelodun, Lagos"
1647319252479,"Microfinance bank launches special loan product for food vendors and market women in Apapa, Lagos. This will help",Positive,2024-12-03,"Apapa, Lagos"
1606196701125,FEWS NET quarterly report flags Lagos and Kano as areas requiring close food security monitoring in coming months https://t.co/QwErTy9876...,Neutral,2024-02-21,"Eti-Osa, Lagos"
1670546564343,Lagos chamber of commerce holds summit on strategies to stabilize food supply chains in the state https://t.co/xK7mN3pQrL,Neutral,2023-04-14,"Eti-Osa, Lagos"
1677861467906,New USAID-funded study to track social media signals of food insecurity in Nigerian urban centres,Neutral,2023-01-03,"Apapa, Lagos"
1610441526453,"Praise God! The foodbank in Apapa, Lagos got a massive donation today. Over 500 families will eat this week 🙌",Positive,2023-12-26,"Apapa, Lagos"
1767353205469,FAO report: Nigeria ranks among countries with highest rates of acute food insecurity in West Africa. #FoodSecurity,Neutral,2024-07-25,"Epe, Lagos"
1736116131581,"Agric minister confirms new fertilizer subsidy will reduce input costs for farmers, expected to lower food prices",Positive,2023-11-18,"Baruwa, Lagos"
1637014163322,"A bag of beans that was 35k last January is now 90k in Eti-Osa, Lagos. Tell me this is not engineered scarcity",Negative,2024-09-03,"Eti-Osa, Lagos"
1773554795420,"A bag of beans that was 35k last January is now 90k in Eti-Osa, Lagos. Tell me this is not engineered scarcity #HardTimes...",Negative,2024-04-05,"Eti-Osa, Lagos"
1702591696406,"School dropout rate in Somolu, Lagos is rising because parents cannot afford school fees AND food at the same time #Lagos",Negative,2023-03-12,"Somolu, Lagos"
1780211776375,"Snack shops near me in Oshodi, Lagos have increased food price approximately 20% due to gas crisis. #wareffects #inflation #Tinubu https://t.co/QwErTy9876",Negative,2023-04-03,"Oshodi, Lagos"
1744262840130,"RT @vguqzaxnc: Fuel price goes up, food price goes up, transport goes up… only salary stays loyal 😂😭 #Nigeria #Inflation @MBuhari",Negative,2024-02-10,"Ikorodu, Lagos"
1729325892482,"I went to Baruwa, Lagos market today and came back empty handed. My 10k could not buy anything meaningful for a family of five https://t.co/xK7mN3pQrL",Negative,2023-05-18,"Baruwa, Lagos"
1709471147198,Oxfam Nigeria calls on government to implement emergency food subsidy for urban poor in Lagos and Kano...,Neutral,2024-03-31,"Lagos Island, Lagos"
1701185249164,"Snack shops near me in Badagry, Lagos don increase price by 30% becus of gas wahala. Na us go suffer am https://t.co/QwErTy9876...",Negative,2023-05-02,"Badagry, Lagos"
1672827714983,"Another Yariba state with massive hunger. Lagos was built by Nigerians, not by government. Lagos Mainland, Lagos people are suffering @faoNG",Negative,2024-08-13,"Lagos Mainland, Lagos"
1787194506711,"What kind of country is this? Eti-Osa, Lagos man wey work hard every day cannot afford to eat three times. Nonsense #Inflation",Negative,2024-06-07,"Eti-Osa, Lagos"
1788125783983,Report: over 31 million Nigerians currently experiencing severe food insecurity according to IPC Phase 3 classification,Neutral,2024-05-23,"Lagos Island, Lagos"
1687483144442,"I swr hunger wan collect my pikin from me, we no chop since yesterday for Alimosho, Lagos 😥 @followlasg",Negative,2024-02-25,"Alimosho, Lagos"
1784992570684,"International food aid organization begins registration of vulnerable households in Surulere, Lagos for monthly food support",Positive,2023-06-04,"Surulere, Lagos"
1652875351337,"RT @vzeew: Government statisticians to conduct fresh food price survey across all Surulere, Lagos markets starting Monday @UN_Nigeria",Neutral,2024-11-03,"Surulere, Lagos"
1743861313634,"Woman in Shomolu, Lagos said she has been mixing garri with water for her children because that is all she can afford",Negative,2024-10-06,"Shomolu, Lagos"
1692497342247,"Sharp sharp the prices for Alimosho, Lagos don pass roof. We no fit shout again, we just dey manage #NaijaProblems",Negative,2023-01-29,"Alimosho, Lagos"
1721555956933,"Price of garri drops by 15% in Eti-Osa, Lagos market after new cassava harvest arrives from Ogun State. Small win!",Positive,2023-01-02,"Eti-Osa, Lagos"
1774337860191,"Food prices in Badagry, Lagos have gone completely out of control. A market woman today told me tomatoes are now luxury items",Negative,2024-10-11,"Badagry, Lagos"
1770126113637,"Restaurants in Epe, Lagos are closing because even the middle class can no longer afford to eat out regularly https://t.co/xK7mN3pQrL",Negative,2023-04-15,"Epe, Lagos"
1741475965238,"I've advocated for mental health checks cos the economic crisis and poor salaries can barely put food on the table in Surulere, Lagos",Negative,2023-11-04,"Surulere, Lagos"
1702256183183,"Private sector food relief: GTBank staff donate food items to 400 vulnerable families in Shomolu, Lagos community 💛 #NigeriaDecides...",Positive,2023-10-22,"Shomolu, Lagos"
1621422548854,"Lovely initiative: churches and mosques in Ikeja, Lagos have joined forces to provide daily meals to hungry families...",Positive,2024-06-27,"Ikeja, Lagos"
1741818619847,"Federal government emergency food intervention reaches Ojo, Lagos today. 2000 households receive support @followlasg",Positive,2024-03-26,"Ojo, Lagos"
1758844401971,"We dey eat eba without soup sef we don thank God. Somolu, Lagos. This is not living, na enduring @NigeriaPolice",Negative,2023-02-12,"Somolu, Lagos"
1688569839231,"Women in Surulere, Lagos are being forced into dangerous situations just to feed their families. The hunger is that real #NigeriaDecides",Negative,2023-10-19,"Surulere, Lagos"
1629864857055,"WFP has begun food distribution in Oshodi, Lagos community today. Families are receiving assistance 🙏 #Relief #InflationNG http://naijatalk.xyz",Positive,2023-07-08,"Oshodi, Lagos"
1638718327738,"Private sector food relief: GTBank staff donate food items to 400 vulnerable families in Apapa, Lagos community 💛",Positive,2023-06-13,"Apapa, Lagos"
1731222853490,"Opolopo eniyan n jiya. Food cost for Mushin, Lagos Island don pass roof. #NaijaEconomy #FoodCrisis",Negative,2023-02-27,"Mushin, Lagos"
1766654388345,"The price of moimoi and akara in Baruwa, Lagos has doubled. These are supposed to be the food of the ordinary person #Inflation @officialABAT",Negative,2024-12-27,"Baruwa, Lagos"
1720681110340,"RT @tvpcey: The conflict in the north has broken food supply chains all the way down to Oshodi, Lagos. We are all affected",Negative,2024-07-05,"Oshodi, Lagos"
1601175304017,"e don reach level where i dey share one wrap of eba between three people for Ifako-Ijaiye, Lagos. God help us @wfp_nigeria",Negative,2023-04-11,"Ifako-Ijaiye, Lagos"
1610835194862,"School dropout rate in Baruwa, Lagos is rising because parents cannot afford school fees AND food at the same time",Negative,2024-02-13,"Baruwa, Lagos"
1792886782020,Lagos State government announces plans to establish food distribution centres across the 20 LGAs. @followlasg #Hunger,Neutral,2023-01-20,"Lagos Mainland, Lagos"
1638229896694,"Price of garri drops by 15% in Shomolu, Lagos market after new cassava harvest arrives from Ogun State. Small win!",Positive,2023-07-02,"Shomolu, Lagos"
1670563036706,"Government dey share food in Abuja for camera. For Ikorodu, Lagos ground zero, nothing reach ordinary people...",Negative,2023-11-09,"Ikorodu, Lagos"
1799453080548,"Price of garri drops by 15% in Ikorodu, Lagos market after new cassava harvest arrives from Ogun State. Small win! #Lagos...",Positive,2023-08-11,"Ikorodu, Lagos"
1615819624482,Lagos State government announces plans to establish food distribution centres across the 20 LGAs. @followlasg,Neutral,2024-01-01,"Apapa, Lagos"
1737353565748,"Snack shops near me in Oshodi, Lagos have increased food price approximately 20% due to gas crisis. #wareffects #inflation",Negative,2024-01-07,"Oshodi, Lagos"
1667967040690,"USAID food security program begins operations in Alimosho, Lagos, targeting 10,000 households over 18 months...",Positive,2024-02-14,"Alimosho, Lagos"
1652619109488,"Beans, the protein of the poor for Ajeromi-Ifelodun, Lagos, is now a luxury. A paint bucket of beans cost 8000 naira",Negative,2024-09-27,"Ajeromi-Ifelodun, Lagos"
1788457096945,"RT @dwnyci: Women in Badagry, Lagos are being forced into dangerous situations just to feed their families. The hunger is that real #Hunger @followlasg",Negative,2024-10-08,"Badagry, Lagos"
1687548904336,"Palm oil, groundnut oil, everything don skyrocket for Badagry, Lagos. Cooking self don become unaffordable #ZeroHunger",Negative,2023-07-02,"Badagry, Lagos"
1745740491378,"Joint statement by NGOs: food situation in Kosofe, Lagos requires urgent coordinated humanitarian response",Neutral,2024-07-22,"Kosofe, Lagos"
1644895530070,"Stockfish that poor families depend on in Lagos Mainland, Lagos has disappeared from markets or become too expensive to buy #NigeriaDecides",Negative,2024-08-31,"Lagos Mainland, Lagos"
1679783132692,"New farm produce market opens in Eti-Osa, Lagos to connect farmers directly to consumers, cutting out middlemen 🌾",Positive,2023-04-16,"Eti-Osa, Lagos"
1703001545749,"My boss in Epe, Lagos just cut our canteen budget because the food vendor cannot maintain affordable prices anymore",Negative,2023-09-27,"Epe, Lagos"
1732402603329,"Rice price drops slightly in Epe, Lagos market after government releases emergency reserves. Little relief for families #FoodCrisis",Positive,2023-12-09,"Epe, Lagos"
1647978823124,"Household food budget crisis in Apapa, Lagos as prices outpace incomes significantly #NaijaEconomy",Negative,2023-08-18,"Apapa, Lagos"
1693529462367,"Agric minister confirms new fertilizer subsidy will reduce input costs for farmers, expected to lower food prices",Positive,2024-05-30,"Baruwa, Lagos"
1795459116980,"RT @czxldvms: Snack shops near me in Kosofe, Lagos don increase price by 30% because of gas wahala. Na us go suffer am @officialABAT",Negative,2023-10-07,"Kosofe, Lagos"
1682001555982,"RT @qeyytr: e don reach level where i dey share one wrap of eba between three people for Agege, Lagos. God help us #Hunger",Negative,2023-07-23,"Agege, Lagos"
1714904524804,"NGO distributes 500 food packs to vulnerable families in Lagos Mainland, Lagos today. This is the kind of help we need",Positive,2023-04-16,"Lagos Mainland, Lagos"
1639509022345,"Plantain wey grow right here in Surulere, Lagos outskirts don reach 600 per finger. Local food inflation is crazy",Negative,2024-01-18,"Surulere, Lagos"
1657456167968,"Yeparipa! Eba don reach 800 for Agege, Lagos? Na so we go chop sand soon? 😭 #NaijaProblems @officialABAT",Negative,2023-12-23,"Agege, Lagos"
1746350053358,"RT @ifyxgsbwz: We dey Apapa, Lagos, hunger no dey respect anybody. Rich, poor, everybody dey feel am now @NigeriaPolice",Negative,2024-08-12,"Apapa, Lagos"
1701425811829,New study from University of Lagos examines relationship between Twitter sentiment and foood price trends in Nigeria #Lagos,Neutral,2023-08-19,"Ikorodu, Lagos"
1641485238523,"Local government officials in Kosofe, Lagos conduct market inspection following reports of artificial fd scarcity #NigeriaDecides",Neutral,2023-08-17,"Kosofe, Lagos"
1738914076147,"Fuel price goes up, food price goes up, transport goes up… only salary stays loyal 😂😭 #Nigeria #Inflation",Negative,2024-10-02,"Ikorodu, Lagos"
1632668142576,"Local government in Ikorodu, Lagos distributes free food seedlings to 1,000 households to encourage home gardening",Positive,2024-03-01,"Ikorodu, Lagos"
1704541703161,"Traders at Baruwa, Lagos market report a 25% reduction in daily customers as residents cut back on food purchases #Nigeria @wfp_nigeria",Neutral,2024-11-24,"Baruwa, Lagos"
1782373541954,"Eba and vegetable soup used to be the affordable meal for Apapa, Lagos hustlers. Even that don become expensive now #LagosPalliative http://naijatalk.xyz",Negative,2024-08-27,"Apapa, Lagos"
1746409861035,"Food security stakeholders gather in Oshodi, Lagos for quarterly review meeting on hunger mitigation strategies #EconomicHardship http://naijatalk.xyz",Neutral,2023-09-29,"Oshodi, Lagos"
1672979629453,"I know three families in Somolu, Lagos that have not eaten a proper meal in days. I am not exaggerating...",Negative,2024-08-19,"Somolu, Lagos"
1702832616464,"Price of garri drops by 15% in Mushin, Lagos market after new cassava harvest arrives from Ogun State. Small win!",Positive,2024-04-24,"Mushin, Lagos"
1690805591069,"RT @mnkpr: Stockfish that poor families depend on in Kosofe, Lagos has disappeared from markets or become too expensive to buy",Negative,2023-10-30,"Kosofe, Lagos"
1605291947345,FEWS NET quarterly report flags Lagos and Kano as areas requiring close food security monitoring in coming months...,Neutral,2024-08-06,"Kosofe, Lagos"
1783189216780,Oxfam Nigeria calls on government to implement emergency food subsidy for urban poor in Lagos and Kano https://t.co/QwErTy9876,Neutral,2023-08-21,"Agege, Lagos"
1669043265158,"Market traders association in Ikorodu, Lagos issues statement on factors driving the current food price increases https://t.co/AbC12dEfGh",Neutral,2023-11-24,"Ikorodu, Lagos"
1750840294139,"Joint statement by NGOs: food situation in Epe, Lagos requires urgent coordinated humanitarian response #Lagos...",Neutral,2023-05-19,"Epe, Lagos"
1764972987454,"Mama dey cry for Kosofe, Lagos say she no fit feed her four children today. God abeg",Negative,2023-05-27,"Kosofe, Lagos"
1684523062015,"A bag of beans that was 35k last January is now 90k in Apapa, Lagos. Tell me this is not engineered scarcity",Negative,2024-03-21,"Apapa, Lagos"
1706992115846,New USAID-funded study to track social media signals of food insecurity in Nigerian urban centres #ZeroHunger,Neutral,2023-10-27,"Oshodi, Lagos"
1646688343134,"Rice don reach 120k per bag for Lagos Island, Lagos, how person go chop? #FoodCrisis #Lagos #Lagos...",Negative,2023-01-31,"Lagos Island, Lagos"
1643603964577,"Lagos residents spend an average of 65% of household income on food, new survey by NBS reveals...",Neutral,2023-10-16,"Apapa, Lagos"
1758795368043,"We beg government make una intervene on food prices for Ikeja, Lagos. People dey suffer in silence",Negative,2023-05-23,"Ikeja, Lagos"
1793326615008,"The number of children with visible signs of malnutrition in Lagos Island, Lagos schools is increasing. Teachers are reporting this...",Negative,2024-11-25,"Lagos Island, Lagos"
1751593684768,"Food scarcity is not natural. It is a policy failure. Baruwa, Lagos residents are paying with their lives and health #Inflation",Negative,2023-05-11,"Baruwa, Lagos"
1672106742843,LASG Governor approves N2billion food subsidy fund for low income families across all Lagos LGAs. Progress!...,Positive,2023-02-12,"Lagos Mainland, Lagos"
1744703894848,A joint UN FAO-WFP mission visits Lagos to assess the food security situation on the ground #Tinubu http://bit.ly/3xYzAbc @MBuhari,Neutral,2024-02-25,"Surulere, Lagos"
1612437696022,"There is serious food scarcity in Agege, Lagos right now. Market shelves dey empty and traders say supply chain broken https://t.co/AbC12dEfGh @followlasg",Negative,2024-04-05,"Agege, Lagos"
1648439313657,"Semovita don finish for all shops in Somolu, Lagos. Supplier say factory dey ration production because of raw material cost https://t.co/AbC12dEfGh",Negative,2024-08-22,"Somolu, Lagos"
1787365007213,"News: emergency food aid distribution begins in three Surulere, Lagos LGAs targeted by Lagos State government today #EconomicHardship",Neutral,2023-02-10,"Surulere, Lagos"
1785125619374,"The number of people begging on Lagos Mainland, Lagos streets has doubled in the last six months. This is not normal #Inflation",Negative,2023-11-04,"Lagos Mainland, Lagos"
1667705996206,"I am not exaggerating when I say teh food situation in Somolu, Lagos is a humanitarian emergency waiting to be declared #NigeriaDecides",Negative,2024-01-05,"Somolu, Lagos"
1771624041984,"The number of children with visible signs of malnutrition in Ikeja, Lagos schools is increasing. Teachers are reporting this #LagosPalliative",Negative,2024-06-11,"Ikeja, Lagos"
1603535780913,"Bama, Yola, now ppl dey flee to Ifako-Ijaiye, Lagos and food supply cannot handle the population pressure #Tinubu",Negative,2024-09-17,"Ifako-Ijaiye, Lagos"
1640651234883,"RT @pgindim: Market survey in Lagos Mainland, Lagos: a basket of tomatoes now costs N4,500 compared to N1,200 same period last year",Neutral,2024-03-20,"Lagos Mainland, Lagos"
1637840509419,Federal govt inaugurates food price monitoring committee to track inflation across 36 states including Lagos,Neutral,2024-06-21,"Baruwa, Lagos"
1677160583011,"Local government in Mushin, Lagos distributes free food seedlings to 1,000 households to encourage home gardening",Positive,2024-06-11,"Mushin, Lagos"
1675333006464,"Governor of Lagos personally supervises food distribution in Lagos Island, Lagos community. At least they are paying attention now",Positive,2024-04-02,"Lagos Island, Lagos"
1612427135076,"Palm oil, groundnut oil, everything don skyrocket for Badagry, Lagos. Cooking self don become unaffordable #FoodScarcity https://t.co/QwErTy9876",Negative,2024-04-19,"Badagry, Lagos"
1732135124738,"New farm produce market opens in Surulere, Lagos to connect farmers directly to consumers, cutting out middlemen 🌾",Positive,2024-09-15,"Surulere, Lagos"
1685482320153,"Omo the tin wey dey happen for Epe, Lagos market no good at all. E be like say food don become luxury #EconomicHardship",Negative,2023-09-12,"Epe, Lagos"
1740665059169,"Even sachet water for Ojo, Lagos don increase. Pure water wey be 10 naira don reach 30 naira. What is going on?",Negative,2024-01-19,"Ojo, Lagos"
1782620941616,"Domestic violence cases in Ifako-Ijaiye, Lagos are being linked to food stress. Hungry people become desperate people #LagosSuffers",Negative,2024-09-08,"Ifako-Ijaiye, Lagos"
1663531000648,"Na wa o. The price of yam in Alimosho, Lagos is now higher than the price of petrol per litre. Something is wrong #EconomicHardship",Negative,2023-02-18,"Alimosho, Lagos"
1773247024196,"Government statisticians to conduct fresh food price survey across all Ikeja, Lagos markets starting Monday...",Neutral,2023-11-17,"Ikeja, Lagos"
1661332965546,"Woman in Ajeromi-Ifelodun, Lagos said she has been mixing garri with water for her children because that is all she can afford...",Negative,2023-06-05,"Ajeromi-Ifelodun, Lagos"
1648965277735,"RT @vhzym: A loaf of sliced bread in Ajeromi-Ifelodun, Lagos bakery today: 1,200 naira. Last year it was 450 naira. Explain thsi to me @faoNG",Negative,2023-04-27,"Ajeromi-Ifelodun, Lagos"
