tweet_id,cleaned_text,label,date,location
1701008435147,food security stakeholder gather mushin lagos quarterly review meeting hunger mitigation strategy foodcrisis,Neutral,2023-11-04,"Mushin, Lagos"
1606908930440,man collapsed hunger near somolu lagos today food hope country finish,Negative,2024-03-11,"Somolu, Lagos"
1673450427464,uncle badagry lagos said cried first time adult life last night could feed child,Negative,2023-07-03,"Badagry, Lagos"
1692574169987,international monetary fund warns nigeria food inflation could remain elevated without reform,Neutral,2024-05-06,"Ajeromi-Ifelodun, Lagos"
1650867467994,policy response weak useless kosofe lagos resident starving politician share rice election,Negative,2023-09-10,"Kosofe, Lagos"
1739334265949,ngo working shomolu lagos report increase demand emergency food assistance since january,Neutral,2023-10-28,"Shomolu, Lagos"
1659052693172,mama cry ifako ijaiye lagos say feed four child today god please,Negative,2023-11-13,"Ifako-Ijaiye, Lagos"
1659135468580,pain see shomolu lagos people suffer food government waste money,Negative,2023-11-22,"Shomolu, Lagos"
1757940268490,trader apapa lagos market report reduction daily customer resident cut back food purchase,Neutral,2024-04-15,"Apapa, Lagos"
1610221881714,farmer herder clash reduced produce coming eti osa lagos almost half according trader oyingbo,Negative,2024-05-14,"Eti-Osa, Lagos"
1729316732134,cooperative market woman kosofe lagos launch price stabilization scheme essential food item community power,Positive,2024-11-27,"Kosofe, Lagos"
1737775797837,know three family mushin lagos eaten proper meal day exaggerating,Negative,2023-12-21,"Mushin, Lagos"
1779307118866,great news kosofe lagos resident community food cooperative launch help family access affordable food,Positive,2023-05-01,"Kosofe, Lagos"
1763998009302,praise god foodbank mushin lagos got massive donation today family eat week,Positive,2024-08-28,"Mushin, Lagos"
1666306826957,indomie food last resort many family ojo lagos increased price deliberate suffering foodprices,Negative,2023-12-02,"Ojo, Lagos"
1724576442961,reach level share one wrap eba three people ajeromi ifelodun lagos god help,Negative,2023-12-14,"Ajeromi-Ifelodun, Lagos"
1776683015702,exaggerating say food situation ikeja lagos humanitarian emergency waiting declared naijaeconomy,Negative,2024-03-01,"Ikeja, Lagos"
1765752107934,went lagos mainland lagos market today came back empty handed could buy anything meaningful family five inflation,Negative,2023-10-11,"Lagos Mainland, Lagos"
1720792058291,displaced family borno zamfara ikeja lagos competing already scarce food resource hardtimes,Negative,2023-06-25,"Ikeja, Lagos"
1716352293277,nigeria war food inflation crushing household farmer unsafe supply chain broken badagry lagos,Negative,2023-04-11,"Badagry, Lagos"
1644134117300,local government ikorodu lagos distributes free food seedling household encourage home gardening,Positive,2023-02-22,"Ikorodu, Lagos"
1675762127676,lasg governor approves billion food subsidy fund low income family across lagos lgas progress naijaeconomy,Positive,2023-07-22,"Mushin, Lagos"
1711094907206,seen price baby food diaper rent baruwa lagos person manage,Negative,2024-04-17,"Baruwa, Lagos"
1760804902192,subsidy removal supposed free fund investment tell one person lagos island lagos benefited hunger,Negative,2023-11-21,"Lagos Island, Lagos"
1689973982717,government share food abuja camera eti osa lagos ground zero nothing reach ordinary people,Negative,2023-07-28,"Eti-Osa, Lagos"
1616518889664,mama tunde baruwa lagos say sell cooking pot afford food heartbreaking hardtimes,Negative,2023-04-05,"Baruwa, Lagos"
1609307397097,man collapsed hunger near oshodi lagos today food hope country finish foodscarcity,Negative,2024-03-01,"Oshodi, Lagos"
1675710543303,child agege lagos sleep hungry every night beg government let hear hunger,Negative,2024-05-10,"Agege, Lagos"
1714426833156,hunger kill people baruwa lagos government eat alone wickedness highest level,Negative,2024-10-04,"Baruwa, Lagos"
1728385306638,cooperative market woman somolu lagos launch price stabilization scheme essential food item community power naijaproblems,Positive,2024-04-24,"Somolu, Lagos"
1656791382786,food price key staple like yam plantain stabilized ikeja lagos market week hope lost,Positive,2023-12-04,"Ikeja, Lagos"
1678940772423,cadre harmonis assessment million people southwest nigeria face acute food insecurity lean season hardtimes,Neutral,2023-09-10,"Mushin, Lagos"
1667248301695,irony baruwa lagos commercial hub nigeria million resident bed hungry every night,Negative,2023-06-24,"Baruwa, Lagos"
1723369407228,know three family mushin lagos eaten proper meal day exaggerating,Negative,2024-03-10,"Mushin, Lagos"
1634547600419,plantain grow right epe lagos outskirt reach per finger local food inflation crazy lagos,Negative,2023-09-12,"Epe, Lagos"
1785057676952,joint statement ngo food situation kosofe lagos requires urgent coordinated humanitarian response foodscarcity,Neutral,2023-09-01,"Kosofe, Lagos"
1635679898685,market trader association apapa lagos issue statement factor driving current food price increase inflation,Neutral,2024-10-23,"Apapa, Lagos"
1620880422714,community garden initiative agege lagos begin harvest providing fresh vegetable local family,Positive,2024-07-01,"Agege, Lagos"
1662223949220,last time bought cooking oil lagos mainland lagos market three month ago price gone,Negative,2023-03-06,"Lagos Mainland, Lagos"
1791023019015,swr tire food money hope oshodi lagos suffering end foodcrisis,Negative,2023-05-10,"Oshodi, Lagos"
1680601502701,senator lagos agree review food importation policy support local farmer long overdue good inflation,Positive,2024-09-21,"Mushin, Lagos"
1782696693293,bag bean last january ikorodu lagos tell engineered scarcity,Negative,2024-08-20,"Ikorodu, Lagos"
1602460489491,price moimoi akara ikorodu lagos doubled supposed food ordinary person,Negative,2023-09-25,"Ikorodu, Lagos"
1608564776068,few net quarterly report flag lagos kano area requiring close food security monitoring coming month,Neutral,2024-12-15,"Surulere, Lagos"
1697136334723,area ajeromi ifelodun lagos get stable food supply since fuel subsidy removal thing get worse lagossuffers,Negative,2023-11-16,"Ajeromi-Ifelodun, Lagos"
1650619001577,new study university lagos examines relationship twitter sentiment food price trend nigeria foodprices,Neutral,2023-01-18,"Lagos Island, Lagos"
1684327444097,new usaid funded study track social medium signal food insecurity nigerian urban centre,Neutral,2024-01-28,"Apapa, Lagos"
1673671731918,plantain grow right ikorodu lagos outskirt reach per finger local food inflation crazy nigeria,Negative,2023-12-15,"Ikorodu, Lagos"
1759194229967,depression anxiety rising kosofe lagos people struggle feed hunger mental health crisis inflation,Negative,2024-04-10,"Kosofe, Lagos"
1760744157485,old mama ajeromi ifelodun lagos say never eat two day nobody care poor,Negative,2023-11-10,"Ajeromi-Ifelodun, Lagos"
1634786915557,area ifako ijaiye lagos get stable food supply since fuel subsidy removal thing get worse,Negative,2023-09-22,"Ifako-Ijaiye, Lagos"
1720899963971,opolopo eniyan jiya ninu eti osa lagos owo ko si ounje ko si oluwa gba wa,Negative,2024-06-28,"Eti-Osa, Lagos"
1725551293345,beggar street lagos mainland lagos increasing daily people cannot feed family anymore foodcrisis,Negative,2024-10-15,"Lagos Mainland, Lagos"
1652456845296,climate shock plus conflict plus inflation equal catastrophe food security oshodi lagos perfect storm naijaproblems,Negative,2024-11-10,"Oshodi, Lagos"
1717662761747,snack shop near epe lagos increase price gas problem suffer,Negative,2024-03-21,"Epe, Lagos"
1764013543546,child cry food since last night get anything give lagos island lagos suffering lagos,Negative,2023-04-30,"Lagos Island, Lagos"
1750989506607,swr tire food money hope ikeja lagos suffering end foodcrisis,Negative,2023-04-02,"Ikeja, Lagos"
1784295621017,child cry food since last night get anything give ikorodu lagos suffering naijaeconomy,Negative,2024-12-25,"Ikorodu, Lagos"
1779520818104,conflict north broken food supply chain way ajeromi ifelodun lagos affected inflation,Negative,2024-12-03,"Ajeromi-Ifelodun, Lagos"
1770175051429,price moimoi akara ajeromi ifelodun lagos doubled supposed food ordinary person,Negative,2023-04-09,"Ajeromi-Ifelodun, Lagos"
1660546875779,woman oshodi lagos said mixing garri water child afford,Negative,2024-04-09,"Oshodi, Lagos"
1667684074049,know three family somolu lagos eaten proper meal day exaggerating lagossuffers,Negative,2024-06-29,"Somolu, Lagos"
1708173723656,please let government came help badagry lagos people ebi kill every day lagos,Negative,2023-12-30,"Badagry, Lagos"
1640547524586,lagos resident spend average household income food new survey nb reveals,Neutral,2024-11-24,"Baruwa, Lagos"
1799694397265,number child visible sign malnutrition oshodi lagos school increasing teacher reporting,Negative,2023-05-03,"Oshodi, Lagos"
1745078326714,federal government inaugurates food price monitoring committee track inflation across state including lagos,Neutral,2023-05-26,"Oshodi, Lagos"
1606084916669,seen teh price baby food diaper rent oshodi lagos person manage,Negative,2024-05-28,"Oshodi, Lagos"
1720885369882,price bag rice ikorodu lagos tripled less year family supposed survive lagos,Negative,2023-02-15,"Ikorodu, Lagos"
1625177028261,start fuel price rippling economy fertilizer shortage let food price worse season mushin lagos inflation,Negative,2023-03-20,"Mushin, Lagos"
1644624198481,empty stall everywhere epe lagos market today wholesale supply dried completely foodscarcity,Negative,2023-12-30,"Epe, Lagos"
1754032632808,fao report nigeria rank among country highest rate acute food insecurity west africa foodsecurity lagossuffers,Neutral,2023-07-28,"Epe, Lagos"
1623427685999,egg per piece ikeja lagos say poultry feed cost plenty pay price nigeria,Negative,2023-09-14,"Ikeja, Lagos"
1740248253072,price bag rice baruwa lagos tripled less year family supposed survive,Negative,2023-06-02,"Baruwa, Lagos"
1642205059467,climate shock plus conflict plus inflation equal catastrophe food security somolu lagos perfect storm,Negative,2023-03-15,"Somolu, Lagos"
1730932279185,child kosofe lagos sleep hungry every night beg government let hear,Negative,2023-01-21,"Kosofe, Lagos"
1716720968371,ncdc monitoring nutrition related health admission lagos hospital amid rising food insecurity report,Neutral,2024-06-01,"Ojo, Lagos"
1735057638490,area surulere lagos get stable food supply since fuel subsidy removal thing get worse,Negative,2023-02-14,"Surulere, Lagos"
1716429862068,tinubu government remove subsidy food pric sky rocket lagos island lagos poor people carry burden,Negative,2023-08-23,"Lagos Island, Lagos"
1666750563390,satellite data geoglam show average crop yield expected major food producing state season,Neutral,2023-01-04,"Epe, Lagos"
1761929809968,three day family eat day oshodi lagos god please help,Negative,2024-02-08,"Oshodi, Lagos"
1702297323625,uncle badagry lagos said cried first time adult life last night could feed child,Negative,2024-03-27,"Badagry, Lagos"
1742714336875,integrated food security phase classification ipc team begin data collection across lagos lgas today,Neutral,2023-01-17,"Ifako-Ijaiye, Lagos"
1622519410196,federal government import metric tonne rice stabilize price city including lagos zerohunger,Neutral,2023-11-16,"Oshodi, Lagos"
1638447771046,few net quarterly report flag lagos kano area requiring close food security monitoring coming month tinubu,Neutral,2023-02-14,"Agege, Lagos"
1626267595018,mushin lagos market food price percent three month alone inflationng,Negative,2023-02-16,"Mushin, Lagos"
1623877238574,number child visible sign malnutrition lagos mainland lagos school increasing teacher reporting,Negative,2023-07-17,"Lagos Mainland, Lagos"
1770413729899,three day family eat day shomolu lagos god please help,Negative,2023-08-10,"Shomolu, Lagos"
1616018652360,joint statement ngo food situation oshodi lagos requires urgent coordinated humanitarian response,Neutral,2024-10-22,"Oshodi, Lagos"
1721831093966,eat since morning wallet empty food house lagos island lagos life become survival fittest sdg,Negative,2024-10-06,"Lagos Island, Lagos"
1685356231703,sharp sharp price lagos island lagos pas roof shout manage,Negative,2023-11-18,"Lagos Island, Lagos"
1670698344907,woman oshodi lagos said mixing garri water child afford suffering,Negative,2024-04-29,"Oshodi, Lagos"
1742803433476,depression anxiety rising oshodi lagos people struggle feed hunger mental health crisis naijaproblems,Negative,2023-07-18,"Oshodi, Lagos"
1791577731487,number people begging surulere lagos street doubled last six month normal lagospalliative,Negative,2023-08-24,"Surulere, Lagos"
1669002229803,wfp begun food distribution eti osa lagos community today family receiving assistance relief,Positive,2024-05-18,"Eti-Osa, Lagos"
1694846075037,trader lagos island lagos market confirm food priices percent three month inflationng,Negative,2024-09-09,"Lagos Island, Lagos"
1670968319331,lagos state opened new food distribution centre ikeja lagos finally government try small goodnews,Positive,2024-04-03,"Ikeja, Lagos"
1742005795150,market watch price key food commodity lagos mainland lagos reviewed weekly lagos consumer protection council inflationng,Neutral,2024-05-03,"Lagos Mainland, Lagos"
1704759360005,local government ifako ijaiye lagos done absolutely nothing food crisis appear election tinubu,Negative,2024-12-15,"Ifako-Ijaiye, Lagos"
1683190043866,neighbour fainted morning somolu lagos doctor say hunger people die starvation,Negative,2023-10-26,"Somolu, Lagos"
1760866632515,fao report nigeria rank among country highest rate acute food insecurity west africa foodsecurity lagossuffers,Neutral,2023-05-16,"Badagry, Lagos"
1712243007148,see kind suffering shomolu lagos child school empty stomach every day,Negative,2024-09-18,"Shomolu, Lagos"
1698994692233,went epe lagos market today came back empty handed could buy anything meaningful family five lagossuffers,Negative,2023-11-14,"Epe, Lagos"
1784216750170,microfinance bank launch special loan product food vendor market woman ikeja lagos help,Positive,2023-01-12,"Ikeja, Lagos"
1646152825868,food priices key staple like yam plantain stabilized lagos island lagos market week hope lost foodcrisis,Positive,2023-01-18,"Lagos Island, Lagos"
1663494547900,subsidy removal supposed free fund investment tell one person apapa lagos benefited zerohunger,Negative,2023-09-12,"Apapa, Lagos"
1742781518899,child cry food since last night get anything give kosofe lagos suffering inflation,Negative,2023-06-28,"Kosofe, Lagos"
1634793510196,alimosho lagos hunger respect anybody rich poor everybody feel,Negative,2023-02-04,"Alimosho, Lagos"
1703890596014,manage half cup garri whole family ifako ijaiye lagos hard lagos,Negative,2024-07-30,"Ifako-Ijaiye, Lagos"
1756929295085,farmer herder clash reduced produce coming epe lagos almost half according trader oyingbo,Negative,2023-08-04,"Epe, Lagos"
1799999947219,number child visible sign malnutrition lagos mainland lagos school increasing teacher reporting,Negative,2024-10-03,"Lagos Mainland, Lagos"
1700108207335,woman oshodi lagos forced dangerous situation feed family hunger real naijaeconomy,Negative,2023-02-10,"Oshodi, Lagos"
1714691468531,lagos state opened new food distribution centre ojo lagos finally government try small goodnews,Positive,2024-01-10,"Ojo, Lagos"
1708015781488,armed force salary cannot buy food family lagos island lagos corruption abuse power start lagossuffers,Negative,2024-01-10,"Lagos Island, Lagos"
1627406212175,report million nigerian currently experiencing severe food insecurity according ipc phase classification,Neutral,2023-05-14,"Lagos Island, Lagos"
1613582027845,tomato naira last year reach ajeromi ifelodun lagos market inflation kill,Negative,2024-04-04,"Ajeromi-Ifelodun, Lagos"
1601741486648,semovita finish shop epe lagos supplier say factory ration production raw material cost,Negative,2024-09-23,"Epe, Lagos"
1799948390386,man collapsed hunger near ikeja lagos today food hope country finish,Negative,2024-07-07,"Ikeja, Lagos"
1631962461811,loaf sliced bread shomolu lagos bakery today naira last year naira explain zerohunger,Negative,2024-11-27,"Shomolu, Lagos"
1646054736961,bama yola people flee epe lagos food supply cannot handle population pressure,Negative,2023-08-09,"Epe, Lagos"
1730338443622,food insecurity ikorodu lagos crisis level ipc indicator pointing phase nobody talking,Negative,2024-09-20,"Ikorodu, Lagos"
1647448893434,local government ikeja lagos done absolutely nothing food crisis appear election,Negative,2023-02-11,"Ikeja, Lagos"
1760511867833,food security stakeholder gather oshodi lagos quarterly review meeting hunger mitigation strategy,Neutral,2024-08-08,"Oshodi, Lagos"
1798298276005,eyan epe lagos ti fr ta gbogbo ohun ini lat le ra ounje ebi pa gbogbo eniyan hunger,Negative,2023-11-26,"Epe, Lagos"
1670078784761,depression anxiety rising ojo lagos people struggle feed hunger mental health crisis,Negative,2024-06-22,"Ojo, Lagos"
1725908363373,new usaid funded study track social medium signal food insecurity nigerian urban centre,Neutral,2023-10-16,"Eti-Osa, Lagos"
1756344869006,tomato supply dry completely ifako ijaiye lagos farmer say insecurity north finish everything,Negative,2023-07-22,"Ifako-Ijaiye, Lagos"
1703824969930,senator lagos agree review food importation policy support local farmer long overdue good,Positive,2023-02-24,"Apapa, Lagos"
1753175207459,joint un fao wfp mission visit lagos assess food security situation ground naijaproblems,Neutral,2023-03-12,"Mushin, Lagos"
1621305437615,imagine going ikorodu lagos government stop people hungry act naijaeconomy,Negative,2024-01-18,"Ikorodu, Lagos"
1784848741880,lagos state food bank initiative record increase demand low income household,Neutral,2023-05-16,"Shomolu, Lagos"
1773217455882,kind country lagos island lagos man work hard every day cannot afford eat three time nonsense,Negative,2024-08-26,"Lagos Island, Lagos"
1776990182410,depression anxiety rising baruwa lagos people struggle feed hunger mental health crisis,Negative,2024-05-18,"Baruwa, Lagos"
1700603340843,food price ifako ijaiye lagos gone completely control market woman today told tomato luxury item,Negative,2023-12-23,"Ifako-Ijaiye, Lagos"
1678228878383,palm oil groundnut oil everything skyrocket shomolu lagos cooking self become unaffordable,Negative,2023-09-29,"Shomolu, Lagos"
1641030783127,woman epe lagos said mixing garri water child afford sdg,Negative,2023-10-06,"Epe, Lagos"
1650740180372,oshodi lagos hunger respect anybody rich poor everybody feel zerohunger,Negative,2024-05-23,"Oshodi, Lagos"
1618058456751,government stop hunger abandoned lagos island lagos completely inflationng,Negative,2023-07-01,"Lagos Island, Lagos"
1605976081946,few net lagos categorized ipc phase stress level pocket phase crisis informal settlement,Neutral,2024-11-26,"Shomolu, Lagos"
1746387902443,armed force salary cannot buy food family shomolu lagos corruption abuse power start nigeria,Negative,2024-04-01,"Shomolu, Lagos"
1639082384619,omo tin happen ojo lagos market good like say food become luxury zerohunger,Negative,2023-08-10,"Ojo, Lagos"
1686455490570,area ifako ijaiye lagos get stable food supply since fuel subsidy removal thing get worse lagospalliative,Negative,2024-06-12,"Ifako-Ijaiye, Lagos"
1791016077760,please let government came help ajeromi ifelodun lagos people ebi kill every day,Negative,2023-06-06,"Ajeromi-Ifelodun, Lagos"
1621293484429,nigeria war food inflation crushing household farmer unsafe supply chain broken oshodi lagos hardtimes,Negative,2023-09-13,"Oshodi, Lagos"
1738608633916,number people begging eti osa lagos street doubled last six month normal,Negative,2023-01-22,"Eti-Osa, Lagos"
1628625691070,manage half cup garri whole family oshodi lagos hard,Negative,2024-09-19,"Oshodi, Lagos"
1696428104774,market watch price key food commodity somolu lagos reviewed weekly lagos consumer protection council,Neutral,2024-11-10,"Somolu, Lagos"
1709504380838,wfp begun food distribution ikorodu lagos community today family receiving assistance relief nigeria,Positive,2024-10-08,"Ikorodu, Lagos"
1652819690448,government release palliative lagos island lagos today rice bean garri least something small reach people,Positive,2024-11-29,"Lagos Island, Lagos"
1769608502156,small win price indomie noodle remains stable oshodi lagos despite general inflation least one thing holding,Positive,2024-12-15,"Oshodi, Lagos"
1678030644451,new cold chain facility open baruwa lagos mean less food waste stable supply market,Positive,2023-07-26,"Baruwa, Lagos"
1642867287515,start fuel price rippling economy fertilizer shortage let food price worse season ikeja lagos tinubu,Negative,2024-05-22,"Ikeja, Lagos"
1754887531906,price moimoi akara baruwa lagos doubled supposed da food ordinary person,Negative,2023-04-15,"Baruwa, Lagos"
1638022832480,central bank nigeria attribute food inflation partly exchange rate pas imported food item,Neutral,2023-10-12,"Somolu, Lagos"
1604883755171,journalist document condition apapa lagos food bank queue begin forming dawn day,Neutral,2023-09-17,"Apapa, Lagos"
1630142157152,ngo working shomolu lagos report increase demand emergency food assistance since january,Neutral,2023-04-15,"Shomolu, Lagos"
1706589280225,beg government let intervene food price kosofe lagos people suffer silence,Negative,2023-01-13,"Kosofe, Lagos"
1728039005423,ngo working alimosho lagos report increase demand emergency food assistance since january,Neutral,2024-04-29,"Alimosho, Lagos"
1623989827088,tuc threatened nationwide protest may day worsening economic hardship citing rising food price naijatalk xyz suffering,Neutral,2023-06-09,"Ojo, Lagos"
1641828414148,psychological trauma knowing next meal came destroying agege lagos community,Negative,2024-10-28,"Agege, Lagos"
1686358827103,bama yola people flee lagos mainland lagos food supply cannot handle population pressure,Negative,2024-07-23,"Lagos Mainland, Lagos"
1624823847778,food scarcity natural policy failure lagos mainland lagos resident paying life health nigeria,Negative,2023-05-13,"Lagos Mainland, Lagos"
1700171483418,seen price baby food diaper rent alimosho lagos person manage,Negative,2024-07-31,"Alimosho, Lagos"
1717383526451,senator lagos agree review food importation policy support local farmer long overdue good,Positive,2024-02-06,"Baruwa, Lagos"
1793214497407,tinubu government remove subsidy food price sky rocket shomolu lagos poor people carry burden inflationng,Negative,2023-09-10,"Shomolu, Lagos"
1783919615126,bos ojo lagos cut canteen budget food vendor cannot maintain affordable price anymore nigeriadecides,Negative,2023-02-01,"Ojo, Lagos"
1644287920906,trader alimosho lagos market confirm food price percent three month inflationng,Negative,2023-07-30,"Alimosho, Lagos"
1743077970851,opolopo eniyan jiya food cost kosofe lagos island pas roof naijaeconomy nigeriadecides,Negative,2023-12-27,"Kosofe, Lagos"
1619071933250,food insecurity lagos island lagos crisis level ipc indicator pointing phase nobody talking,Negative,2023-09-09,"Lagos Island, Lagos"
1764885627305,news emergency food aid distribution begin three agege lagos lgas targeted lagos state government today,Neutral,2023-10-17,"Agege, Lagos"
1641318758427,psychological trauma knowing next meal came destroying mushin lagos community,Negative,2023-05-04,"Mushin, Lagos"
1676531117964,senate committee agriculture hold hearing food security situation minister fao representative,Neutral,2024-03-14,"Ajeromi-Ifelodun, Lagos"
1615786134869,psychological trauma knowing next meal came destroying mushin lagos community suffering,Negative,2023-04-19,"Mushin, Lagos"
1709048001068,local government official alimosho lagos conduct market inspection following report artificial food scarcity nigeriadecides,Neutral,2023-05-17,"Alimosho, Lagos"
1781542887511,imagine going surulere lagos government stop people hungry act inflationng,Negative,2023-09-14,"Surulere, Lagos"
1717346434159,government official eat million people die hunger shomolu lagos shame,Negative,2024-01-27,"Shomolu, Lagos"
1772986178358,exaggerating say food situation shomolu lagos humanitarian emergency waiting declared,Negative,2023-11-29,"Shomolu, Lagos"
1611709426390,men alimosho lagos breaking breadwinner cannot provide family pressure hunger destroying home sdg,Negative,2023-10-19,"Alimosho, Lagos"
1776330156950,opolopo eniyan jiya ninu oshodi lagos owo ko si ounje ko si oluwa gba wa sdg,Negative,2023-12-24,"Oshodi, Lagos"
1659172033548,eu donates million food security program targeting urban poor community lagos including apapa lagos,Positive,2023-10-24,"Apapa, Lagos"
1652815500525,small win price indomie noodle remains stable mushin lagos despite general inflation least one thing holding,Positive,2024-10-12,"Mushin, Lagos"
1739475500852,please let government came help mushin lagos people ebi kill every day inflationng,Negative,2023-10-21,"Mushin, Lagos"
1677588265792,neighbour fainted morning ojo lagos doctor say hunger people die starvation,Negative,2024-04-27,"Ojo, Lagos"
1641717973695,woman ifako ijaiye lagos said mixing garri water child afford,Negative,2024-11-04,"Ifako-Ijaiye, Lagos"
1683559478531,small win price indomie noodle remains stable mushin lagos despite general inflation least one thing holding zerohunger,Positive,2023-11-06,"Mushin, Lagos"
1741777519466,irony somolu lagos commercial hub nigeria million resident bed hungry every night inflationng,Negative,2023-07-15,"Somolu, Lagos"
1743263955790,federal government inaugurates food price monitoring committee track inflation across state including lagos nigeria,Neutral,2024-12-24,"Baruwa, Lagos"
1783264899973,household food budget crisis somolu lagos price outpace income significantly naijaeconomy suffering,Negative,2023-07-12,"Somolu, Lagos"
1664480860281,government share food abuja camera ikeja lagos ground zero nothing reach ordinary people,Negative,2024-12-05,"Ikeja, Lagos"
1766544213951,government say share palliative mushin lagos ordinary people grassroots see anything lie,Negative,2024-10-24,"Mushin, Lagos"
1664595244710,loaf sliced bread eti osa lagos bakery today naira last year naira explain ti,Negative,2024-06-26,"Eti-Osa, Lagos"
1618967419200,government release palliative badagry lagos today rice bean garri least something small reach people,Positive,2023-11-23,"Badagry, Lagos"
1735196538667,baruwa lagos hunger respect anybody rich poor everybody feel hunger,Negative,2024-11-19,"Baruwa, Lagos"
1777051588439,cadre harmonis assessment million people southwest nigeria face acute food insecurity lean season lagossuffers,Neutral,2024-07-05,"Lagos Mainland, Lagos"
1745044029598,dangote group donates bag rice litre oil food bank serving shomolu lagos community,Positive,2023-03-19,"Shomolu, Lagos"
1744263274565,palm oil groundnut oil everything skyrocket eti osa lagos cooking self become unaffordable lagos,Negative,2024-09-11,"Eti-Osa, Lagos"
1712604389984,reach level share one wrap eba three people somolu lagos god help hunger,Negative,2024-09-05,"Somolu, Lagos"
1669533765238,market survey ikeja lagos basket tomato cost compared period last year nigeria,Neutral,2024-01-01,"Ikeja, Lagos"
1759053382320,integrated food security phase classification ipc team begin data collection across lagos lgas today lagossuffers,Neutral,2023-08-14,"Surulere, Lagos"
1745734921702,bama yola people flee lagos island lagos food supply cannot handle population pressure zerohunger,Negative,2023-09-15,"Lagos Island, Lagos"
1663803524641,corporate organization distributes food item family ifako ijaiye lagos part csr program goodness naijaproblems,Positive,2023-01-02,"Ifako-Ijaiye, Lagos"
1725122517454,tuc threaten nationwide protest worsening economic hardship nigeria citing food price lagos,Negative,2024-05-22,"Eti-Osa, Lagos"
1628425120140,depression anxiety rising somolu lagos people struggle feed hunger mental health crisis,Negative,2024-03-19,"Somolu, Lagos"
1718936445620,academic paper published sentiment analysis nigerian twitter reveals early warning signal food crisis lagossuffers,Neutral,2024-12-27,"Ifako-Ijaiye, Lagos"
1750853780568,government release palliative mushin lagos today rice bean garri least something small reach people hardtimes,Positive,2023-03-12,"Mushin, Lagos"
1762149267687,snack shop near alimosho lagos increased food price approximately due gas crisis wareffects inflation foodprices,Negative,2023-08-10,"Alimosho, Lagos"
1668141776626,food security stakeholder gather mushin lagos quarterly review meeting hunger mitigation strategy,Neutral,2023-01-15,"Mushin, Lagos"
1637135000226,food price key staple like yam plantain stabilized ajeromi ifelodun lagos market week hope lost foodprices,Positive,2024-05-14,"Ajeromi-Ifelodun, Lagos"
1723096628700,empty stall everywhere lagos mainland lagos market today wholesale supply dried completely foodscarcity inflationng,Negative,2024-10-14,"Lagos Mainland, Lagos"
1672282230427,teh government stop hunger abandoned ikeja lagos completely,Negative,2024-08-08,"Ikeja, Lagos"
1697933552041,number child visible sign malnutrition ajeromi ifelodun lagos school increasing teacher reporting,Negative,2023-08-13,"Ajeromi-Ifelodun, Lagos"
1628702530815,new cold chain facility open mushin lagos mean less food waste stable supply market suffering,Positive,2023-03-31,"Mushin, Lagos"
1653506211407,report million nigerian currently experiencing severe food insecurity according ipc phase classification foodprices,Neutral,2023-10-15,"Surulere, Lagos"
1655724685445,nigeria food self sufficiency ratio declined steadily since new agriculture ministry data show,Neutral,2023-12-13,"Agege, Lagos"
1662596154115,great news ikeja lagos resident community food cooperative launch help family access affordable food inflation,Positive,2023-02-15,"Ikeja, Lagos"
1617609285397,seen price baby food diaper rent apapa lagos person manage suffering,Negative,2024-07-04,"Apapa, Lagos"
1644745930630,shomolu lagos hunger respect anybody rich poor everybody feel,Negative,2023-12-18,"Shomolu, Lagos"
1705464732620,ikorodu lagos hunger respect anybody rich poor everybody feel,Negative,2024-01-04,"Ikorodu, Lagos"
1629005927655,egg per piece eti osa lagos say poultry feed cost plenty pay price tinubu,Negative,2023-08-26,"Eti-Osa, Lagos"
1605999585763,food price key staple like yam plantain stabilized oshodi lagos market week hope lost,Positive,2024-11-26,"Oshodi, Lagos"
1784098750273,nobody held accountable child die malnutrition lagos mainland lagos government must charged sdg,Negative,2023-05-02,"Lagos Mainland, Lagos"
1748874914253,bag bean last january baruwa lagos tell engineered scarcity naijaeconomy,Negative,2023-09-04,"Baruwa, Lagos"
1704711727088,federal government inaugurates food price monitoring committee track inflation across state including lagos,Neutral,2024-09-19,"Mushin, Lagos"
1774519200788,snack shop near eti osa lagos increase price gas problem suffer,Negative,2024-03-11,"Eti-Osa, Lagos"
1787941826311,noodle last option poor people ikorodu lagos increase price supposed eat,Negative,2024-03-09,"Ikorodu, Lagos"
1642995973857,lagos state agricultural development authority hold meeting strategy reduce food import dependency,Neutral,2024-01-03,"Kosofe, Lagos"
1797324875689,garri buy last year reach lagos mainland lagos take happen like lagos,Negative,2023-10-18,"Lagos Mainland, Lagos"
1729158690273,lagos urban agriculture initiative training youth ikorodu lagos grow food small plot inspiring work naijaeconomy,Positive,2024-12-20,"Ikorodu, Lagos"
1798874469931,local government badagry lagos done absolutely nothing food crisis appear election,Negative,2024-07-31,"Badagry, Lagos"
1634185361914,god help mushin lagos ppls government abandon completely came food nigeria,Negative,2024-08-11,"Mushin, Lagos"
1622655801432,insecurity made farming impossible north shomolu lagos market running dwindling reserve inflationng,Negative,2023-05-28,"Shomolu, Lagos"
1735336328733,woman surulere lagos forced dangerous situation feed family hunger real foodprices,Negative,2024-04-02,"Surulere, Lagos"
